id,name,host_id,host_name,neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,coordinate
31224224,Rental unit in New York · ★4.80 · 2 bedrooms · 1 bed · 1 shared bath,162933359,Marie,Manhattan,Harlem,Private room,70,30,50,8/7/2023,0.88,1,36,8,,"40.82283,-73.93812"
31231904,Home in Brooklyn · ★4.70 · 1 bedroom · 2 beds · 1.5 baths,203981093,Sunshine,Brooklyn,Bushwick,Entire home/apt,100,30,37,12/1/2022,0.66,1,145,1,,"40.68566,-73.91521"
31234360,Home in Queens · 1 bedroom · 1 bed · 1 bath,107930075,Ameet,Queens,Howard Beach,Private room,50,30,0,,,1,0,0,,"40.67145,-73.85746"
31236046,Rental unit in Bronx · ★4.95 · 2 bedrooms · 2 beds · 1 bath,233665357,Sandra,Bronx,Pelham Gardens,Entire home/apt,94,30,19,9/10/2023,0.33,1,260,3,,"40.86814,-73.8449"
31237124,Rental unit in New York · 1 bedroom · 1 bed · 1 shared bath,233422217,Douglas,Manhattan,Harlem,Private room,96,30,1,7/27/2019,0.02,2,0,0,,"40.82762,-73.95161"
31237303,Home in Queens · ★4.67 · 1 bedroom · 1 bed · 1 shared bath,115136074,Tina,Queens,Springfield Gardens,Private room,87,30,15,9/3/2023,0.26,2,34,4,,"40.6908,-73.747"
31238549,Rental unit in Brooklyn · 3 bedrooms · 3 beds · 2 baths,2235105,Sarah,Brooklyn,Bedford-Stuyvesant,Entire home/apt,300,30,1,8/26/2023,0.79,1,0,1,,"40.68322,-73.93291"
31247718,Rental unit in Brooklyn  · 1 bedroom · 1 bed · 1 shared bath,34556469,Zhansaya,Brooklyn,Gravesend,Private room,50,30,0,,,2,0,0,,"40.6067,-73.97549"
31255156,Rental unit in Brooklyn  · Studio · 1 bath,14948568,Alizaveta,Brooklyn,Midwood,Entire home/apt,60,35,0,,,1,0,0,,"40.62027,-73.96985"
31255471,Rental unit in New York · ★4.79 · 2 bedrooms · 3 beds · 1 bath,9293730,Inna,Manhattan,Upper West Side,Entire home/apt,214,30,19,8/13/2023,0.34,42,261,4,,"40.795319,-73.962914"
31255786,Loft in Brooklyn · ★4.94 · 1 bedroom · 1 bed · 1 shared bath,806774,Ali & SweetPea,Brooklyn,Williamsburg,Shared room,125,30,18,6/26/2022,0.33,2,74,0,,"40.70852,-73.96694"
31259110,Rental unit in New York · ★4.88 · 1 bedroom · 1 bed · 1 shared bath,233521077,Oda,Manhattan,East Village,Private room,72,30,17,8/29/2019,0.31,1,0,0,,"40.72677,-73.98166"
31262486,Rental unit in Brooklyn · 1 bedroom · 1 bed · 1.5 shared baths,233315839,Kemal,Brooklyn,Williamsburg,Private room,80,30,1,1/27/2019,0.02,1,0,0,,"40.71965,-73.9624"
31265925,Rental unit in New York · ★4.87 · 4 bedrooms · 6 beds · 3.5 baths,229494802,Toni,Manhattan,Upper East Side,Entire home/apt,2250,30,23,2/26/2023,0.41,2,352,1,,"40.76591,-73.96677"
31269703,Rental unit in Queens · ★4.21 · 1 bedroom · 2 beds · 1 bath,81146418,Monique,Queens,Jamaica,Entire home/apt,83,30,24,11/30/2019,0.42,1,0,0,,"40.68474,-73.79783"
31276196,Rental unit in Brooklyn · 1 bedroom · 1 bed · 1 bath,6965682,Sharif,Brooklyn,Bushwick,Entire home/apt,180,30,1,3/16/2019,0.02,1,0,0,,"40.69989,-73.93525"
31284961,Rental unit in New York · 1 bedroom · 1 bed · 1 bath,77105261,Geraldine,Manhattan,Hell's Kitchen,Entire home/apt,240,30,0,,,1,179,0,,"40.7582482959071,-73.9938479536721"
31286946,Home in Queens Village · 1 bedroom · 1 bed · 1 shared bath,88484548,Margaret,Queens,Queens Village,Private room,30,30,1,1/21/2019,0.02,1,0,0,,"40.70598,-73.73596"
31287498,Home in Queens · ★4.81 · 1 bedroom · 2 beds · 1 bath,234147066,Layla,Queens,College Point,Entire home/apt,90,365,88,9/16/2023,1.56,1,365,19,,"40.78103,-73.84053"
31290477,Loft in Brooklyn · ★4.77 · Studio · 2 baths,231691559,Jeanette,Brooklyn,Williamsburg,Entire home/apt,223,30,23,12/29/2022,0.4,1,342,1,,"40.71282,-73.93558"
31290728,Rental unit in Queens · 1 bedroom · 2 beds · 1 bath,234178917,Kaan,Queens,Sunnyside,Entire home/apt,400,30,1,4/30/2019,0.02,1,0,0,,"40.7447,-73.91388"
31291730,Hotel in New York · ★4.13 · 1 bedroom · 1 bed · 1 private bath,224815152,Hudson River,Manhattan,Hell's Kitchen,Private room,199,30,54,8/16/2020,0.94,10,365,0,Exempt,"40.75573,-73.99628"
31292343,Rental unit in New York · 1 bedroom · 1 bed · 1 shared bath,12965214,Alana,Manhattan,East Village,Private room,100,30,1,2/1/2019,0.02,1,0,0,,"40.72929,-73.98007"
31292757,Hotel in New York · ★4.06 · 1 bedroom · 2 beds · 1 private bath,224815152,Hudson River,Manhattan,Hell's Kitchen,Private room,249,30,18,8/17/2020,0.31,10,365,0,Exempt,"40.75642,-73.99778"
31293545,Rental unit in New York · ★4.68 · 2 bedrooms · 3 beds · 1 bath,3951033,Folami,Manhattan,Harlem,Entire home/apt,145,30,34,9/7/2023,0.61,1,85,5,,"40.8303,-73.94079"
31294112,Rental unit in Brooklyn · ★4.61 · 3 bedrooms · 3 beds · 1 bath,234211879,Alfredo,Brooklyn,Bedford-Stuyvesant,Entire home/apt,166,30,153,9/19/2023,2.66,1,332,45,,"40.68421,-73.92135"
31294395,Rental unit in New York · ★4.78 · Studio · 1 bed · 1 bath,51812548,Marko,Manhattan,Upper East Side,Entire home/apt,150,30,9,12/16/2019,0.16,1,0,0,,"40.78063,-73.95127"
31301754,Townhouse in Brooklyn · ★4.76 · 1 bedroom · 1 bed · 1 shared bath,15811194,Gerry,Brooklyn,Brownsville,Private room,51,3,37,9/17/2023,0.77,2,163,27,,"40.6717460020192,-73.911318357251"
31304303,Rental unit in New York · ★4.76 · Studio · 2 beds · 1 bath,20517979,David,Manhattan,Upper East Side,Entire home/apt,105,30,25,2/24/2020,0.47,1,0,0,,"40.7669,-73.96307"
31304312,Rental unit in New York · Studio · 1 bed · 1 bath,234297980,Tucker,Manhattan,Upper East Side,Entire home/apt,200,30,0,,,1,0,0,,"40.77576,-73.95585"
31305551,Rental unit in Brooklyn · 1 bedroom · 1 bed · 1 bath,2108671,Laura,Brooklyn,Bedford-Stuyvesant,Entire home/apt,80,30,0,,,1,0,0,,"40.68894,-73.93611"
31307385,Rental unit in New York · 1 bedroom · 2 beds · 1 bath,234115186,Melanie,Manhattan,Chelsea,Entire home/apt,275,30,1,5/30/2021,0.04,1,0,0,,"40.74469,-73.99682"
31311422,Rental unit in New York · ★4.87 · 1 bedroom · 2 beds · 1 bath,234357462,Marina,Manhattan,West Village,Entire home/apt,196,30,48,9/17/2023,0.85,1,287,3,,"40.73412,-74.00506"
31311511,Rental unit in New York · ★5.0 · 1 bedroom · 1 bed · 1 bath,2749534,Andry & Sky,Manhattan,Midtown,Entire home/apt,199,30,6,1/1/2020,0.1,1,0,0,,"40.76368,-73.97619"
31313105,Home in Queens · ★4.87 · 3 bedrooms · 3 beds · 1 bath,7797973,Sonya,Queens,Springfield Gardens,Entire home/apt,129,30,144,9/24/2023,2.58,1,176,32,,"40.66209,-73.75681"
31313806,Guest suite in Brooklyn · ★4.88 · 1 bedroom · 1 bed · 1 private bath,49101398,Nicholas,Brooklyn,Gravesend,Private room,74,30,103,9/9/2023,1.8,4,233,30,,"40.59616,-73.97537"
31313987,Rental unit in Brooklyn · 1 bedroom · 1 bed · 1 shared bath,121926104,Lily,Brooklyn,Williamsburg,Private room,65,30,0,,,1,0,0,,"40.71714,-73.96078"
31315168,Rental unit in Brooklyn · ★4.92 · 1 bedroom · 1 bed · 1 shared bath,5800174,Rena,Brooklyn,Prospect Heights,Private room,74,30,24,8/23/2019,0.42,1,0,0,,"40.67566,-73.96549"
31315936,Rental unit in New York · 1 bedroom · 1 bed · 1 shared bath,10746800,Julian,Manhattan,Upper West Side,Private room,43,30,2,2/22/2019,0.04,1,0,0,,"40.79455,-73.96909"
31316889,Rental unit in New York · ★4.72 · 2 bedrooms · 2 beds · 1 bath,40245658,Alexa,Manhattan,Hell's Kitchen,Entire home/apt,376,30,61,9/15/2023,1.09,3,142,11,,"40.76379,-73.98942"
31317744,Rental unit in Bronx · ★4.93 · 1 bedroom · 2 beds · 1 shared bath,234423593,Seretse'S,Bronx,Melrose,Private room,180,5,67,9/27/2023,1.18,1,355,14,OSE-STRREG-0000378,"40.8245,-73.91501"
31319380,Rental unit in New York · 1 bedroom · 1 bed · 1 bath,234440538,Fatima,Manhattan,Upper East Side,Entire home/apt,150,30,0,,,1,0,0,,"40.78044,-73.95414"
31330562,Rental unit in New York · 1 bedroom · 1 bed · 1 shared bath,234539932,Sally,Manhattan,Kips Bay,Private room,70,30,0,,,2,0,0,,"40.73739,-73.97282"
31332449,Rental unit in Brooklyn · ★4.60 · 1 bedroom · 1 bed · 1 shared bath,1029021,Jameelah,Brooklyn,Bedford-Stuyvesant,Private room,34,30,10,8/15/2021,0.2,4,10,0,,"40.68933,-73.93096"
31332746,Home in Brooklyn · 1 bedroom · 1 bed · 1 shared bath,221574115,Ahmet,Brooklyn,Bensonhurst,Private room,20,30,0,,,2,0,0,,"40.61066,-74.00065"
31333074,Rental unit in New York · ★4.91 · Studio · 1 bath,14855509,Milton,Manhattan,Harlem,Entire home/apt,118,5,129,9/26/2023,2.28,4,89,33,Exempt,"40.81419,-73.94847"
31336375,Rental unit in Brooklyn · 1 bedroom · 1 bed · 1.5 baths,234596452,Laura,Brooklyn,Bushwick,Private room,85,30,0,,,1,0,0,,"40.70026,-73.92424"
31339496,Rental unit in Queens · ★4.98 · 2 bedrooms · 3 beds · 1 bath,131808888,Renee,Queens,Flushing,Entire home/apt,313,30,151,9/24/2023,2.79,1,350,38,,"40.745777,-73.828743"
31339600,Rental unit in Brooklyn · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,123672154,Abdes,Brooklyn,Greenpoint,Private room,79,30,3,2/17/2019,0.05,2,0,0,,"40.7324,-73.95126"
31340539,Rental unit in New York · 1 bedroom · 1 bed · 1 shared bath,207173529,Tamara,Manhattan,Inwood,Private room,65,30,2,4/14/2019,0.04,1,0,0,,"40.86836,-73.92047"
31340666,Rental unit in New York · ★4.90 · 1 bedroom · 1 bed · 1 bath,22251283,Nir,Manhattan,Hell's Kitchen,Entire home/apt,135,30,10,7/2/2023,0.18,3,53,4,,"40.75631,-73.99366"
31340743,Rental unit in New York · 1 bedroom · 2 beds · 1 shared bath,5838825,Isa,Manhattan,Midtown,Private room,120,30,0,,,1,0,0,,"40.75485,-73.99051"
31358401,Rental unit in Brooklyn · ★4.81 · 1 bedroom · 1 bed · 1 shared bath,73640551,Courtney,Brooklyn,Prospect Heights,Private room,60,30,21,5/10/2019,0.37,2,0,0,,"40.67713,-73.97154"
31358547,Rental unit in Brooklyn · 1 bedroom · 1 bed · 1 private bath,16713332,Tabea,Brooklyn,Bushwick,Private room,65,30,0,,,1,0,0,,"40.69715,-73.93161"
31358785,Rental unit in Brooklyn · ★4.71 · 1 bedroom · 2 beds · 1 bath,2707299,Sam,Brooklyn,Gowanus,Entire home/apt,151,30,17,3/31/2023,1.31,2,348,15,,"40.6825303003607,-73.9904300015369"
31359053,Rental unit in Brooklyn · ★4.93 · 2 bedrooms · 2 beds · 1 bath,234823585,Anthony,Brooklyn,Kensington,Entire home/apt,500,30,41,3/7/2020,0.71,1,0,0,,"40.64518,-73.97194"
31362276,Rental unit in Brooklyn · 1 bedroom · 2 beds · 1 bath,18683197,Uzi,Brooklyn,Sheepshead Bay,Entire home/apt,120,30,0,,,1,0,0,,"40.58463,-73.94294"
31379967,Rental unit in Queens · ★4.61 · 2 bedrooms · 5 beds · 1 bath,235008186,Luz,Queens,Astoria,Entire home/apt,150,30,33,3/1/2020,0.59,1,0,0,,"40.75467,-73.91382"
31380037,Rental unit in Brooklyn  · 1 bedroom · 1 bed · 1 shared bath,131569457,Nikki,Brooklyn,Bushwick,Shared room,45,30,0,,,1,0,0,,"40.68727,-73.90879"
31382465,Rental unit in Queens · ★4.86 · 1 bedroom · 1 bed · 1 bath,59808986,Elen,Queens,Ridgewood,Entire home/apt,116,30,220,9/22/2023,3.83,2,243,63,,"40.69919,-73.90341"
31383493,Rental unit in Brooklyn · 1 bedroom · 1 bed · 2 shared baths,166432964,Yasmin,Brooklyn,Bedford-Stuyvesant,Private room,30,30,0,,,1,0,0,,"40.69404,-73.95682"
31384819,Rental unit in New York · ★4.50 · 1 bedroom · 3 beds · 1 shared bath,147553350,Inna,Manhattan,Midtown,Private room,96,30,33,8/23/2023,0.71,1,225,21,,"40.75054,-73.97027"
31388263,Rental unit in New York · 1 bedroom · 1 bed · 1 shared bath,234539932,Sally,Manhattan,Kips Bay,Private room,85,30,0,,,2,0,0,,"40.73791,-73.97281"
31388793,Rental unit in Brooklyn · 2 bedrooms · 1 bed · 1 private bath,195034974,Annie,Brooklyn,Bushwick,Private room,60,30,0,,,5,0,0,,"40.69711,-73.92529"
31388829,Rental unit in Brooklyn · 1 bedroom · 1 bed · 1 private bath,195034974,Annie,Brooklyn,Bushwick,Private room,50,30,0,,,5,0,0,,"40.69895,-73.92385"
31388864,Rental unit in Brooklyn · 1 bedroom · 1 bed · 1 private bath,195034974,Annie,Brooklyn,Bushwick,Private room,40,30,0,,,5,0,0,,"40.69689,-73.92519"
31388959,Rental unit in Brooklyn · 6 bedrooms · 1 bed · 1 private bath,195034974,Annie,Brooklyn,Bushwick,Private room,40,30,0,,,5,0,0,,"40.69846,-73.92354"
31390350,Rental unit in New York · 1 bedroom · 2 beds · 1 shared bath,7285648,Josh,Manhattan,Chelsea,Private room,110,30,0,,,3,0,0,,"40.74442,-74.00487"
31409073,Rental unit in New York · 1 bedroom · 1 bed · 1 shared bath,233422217,Douglas,Manhattan,Harlem,Private room,87,30,1,4/29/2019,0.02,2,0,0,,"40.82774,-73.95246"
31413351,Rental unit in Brooklyn · ★4.84 · 1 bedroom · 1 bed · 1 private bath,33614329,Walter,Brooklyn,Bushwick,Private room,98,30,335,9/26/2023,5.83,2,63,32,,"40.69673,-73.93013"
31414558,Rental unit in Brooklyn · ★5.0 · 1 bedroom · 1 bed · 1 bath,16792346,Yonatan,Brooklyn,Williamsburg,Entire home/apt,145,30,7,9/20/2020,0.14,1,0,0,,"40.71217,-73.94664"
31414856,Loft in Brooklyn · 1 bedroom · 1 bed · 1 shared bath,235311151,Armin,Brooklyn,Williamsburg,Private room,40,30,1,3/25/2019,0.02,1,0,0,,"40.70371,-73.934"
31420503,Rental unit in New York · ★4.56 · 1 bedroom · 1 bed · 1 bath,4305407,Christopher,Manhattan,West Village,Entire home/apt,100,30,9,3/30/2019,0.16,1,0,0,,"40.73322,-74.00596"
31434819,Rental unit in New York · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,3921700,Veronica,Manhattan,Upper West Side,Private room,210,30,20,9/12/2023,0.35,2,53,15,,"40.78058,-73.97935"
31435773,Rental unit in New York · Studio · 1 bed · 1 bath,107434423,Blueground,Manhattan,Upper East Side,Entire home/apt,244,31,1,12/19/2021,0.05,602,92,0,,"40.77595,-73.95559"
31439428,Rental unit in New York · 3 bedrooms · 2 beds · 2 shared baths,20445702,Jason,Manhattan,Lower East Side,Shared room,998,60,0,,,1,0,0,,"40.7117,-73.98671"
31445273,Rental unit in Queens · ★4.63 · 4 bedrooms · 1 bed · 1.5 shared baths,235548617,Khalid,Queens,Long Island City,Private room,62,30,104,1/1/2023,1.84,3,87,14,,"40.7573,-73.93245"
31448783,Rental unit in Brooklyn · ★4.84 · 1 bedroom · 1 bed · 1 bath,5945241,Florence,Brooklyn,Bedford-Stuyvesant,Entire home/apt,185,30,56,9/13/2023,1.01,1,90,16,,"40.68029,-73.91001"
31453103,Rental unit in Brooklyn · ★4.79 · 1 bedroom · 2 beds · 1 bath,194014767,Mohammed,Brooklyn,East Flatbush,Entire home/apt,175,30,82,10/24/2021,1.44,2,364,0,,"40.6486,-73.94933"
31457396,Rental unit in New York · ★4.97 · 1 bedroom · 1 bed · 1 bath,49082748,Robert,Manhattan,East Village,Private room,77,30,74,9/17/2023,2.75,1,78,38,,"40.7275750429033,-73.9823339186522"
31458142,Rental unit in New York · ★5.0 · Studio · 1 bed · 1 bath,235655558,Steph,Manhattan,Kips Bay,Entire home/apt,140,30,3,4/1/2019,0.05,1,0,0,,"40.74176,-73.9821"
31458781,Rental unit in Brooklyn · ★4.85 · 1 bedroom · 1 bed · 2 baths,129643632,Benjamin,Brooklyn,Sunset Park,Entire home/apt,153,30,13,9/14/2023,0.26,2,322,6,,"40.6651268005371,-73.9939575195312"
31459245,Rental unit in Brooklyn  · 1 bedroom · 1 bed · 2 shared baths,71012165,Imani,Brooklyn,Bedford-Stuyvesant,Private room,40,30,0,,,1,0,0,,"40.69649,-73.93595"
31459394,Rental unit in New York · ★4.60 · 1 bedroom · 1 bed · 2 baths,51501835,Jeniffer,Manhattan,Upper East Side,Entire home/apt,150,30,5,8/30/2023,0.15,138,335,3,,"40.78058,-73.95198"
31466176,Rental unit in New York · ★4.92 · 1 bedroom · 1 bed · 1 bath,14855509,Milton,Manhattan,Harlem,Entire home/apt,118,5,133,9/24/2023,2.38,4,126,38,Exempt,"40.81325,-73.94841"
31467888,Rental unit in New York · ★4.83 · 1 bedroom · 2 beds · 1 bath,5162192,Amy,Manhattan,Upper West Side,Entire home/apt,150,30,6,12/31/2022,0.14,15,229,1,,"40.79832,-73.9602"
31470227,Rental unit in New York · ★4.58 · 1 bedroom · 2 beds · 1 bath,235762288,Alexandra,Manhattan,West Village,Entire home/apt,195,30,31,1/3/2020,0.54,1,0,0,,"40.73636,-73.9976"
31473340,Home in Brooklyn · ★4.77 · 1 bedroom · 2 beds · 1 private bath,2790890,Phil,Brooklyn,Bedford-Stuyvesant,Private room,109,30,117,9/12/2023,2.04,5,131,28,,"40.69242,-73.94891"
31474126,Loft in Brooklyn · ★4.75 · 1 bedroom · 1 bed · 1 shared bath,126052775,Lancelot,Brooklyn,Bushwick,Private room,31,30,4,11/10/2019,0.08,1,0,0,,"40.7037,-73.92095"
31476497,Rental unit in New York · ★4.85 · 1 bedroom · 1 bed · 1.5 shared baths,566838,Maksym,Manhattan,Harlem,Private room,109,30,153,8/27/2023,2.76,5,346,29,,"40.81897,-73.94004"
31490659,Rental unit in Queens · ★4.52 · 2 bedrooms · 3 beds · 1 bath,12394498,Anna,Queens,Maspeth,Entire home/apt,129,30,28,12/18/2020,0.53,1,0,0,,"40.72762,-73.89262"
31493229,Rental unit in Brooklyn · 1 bedroom · 1 bed · 1 shared bath,9295169,Sean,Brooklyn,Williamsburg,Private room,60,30,1,7/27/2019,0.02,1,0,0,,"40.71772,-73.94665"
31494165,Rental unit in New York · ★4.80 · 1 bedroom · 1 bed · 1 shared bath,33464426,Natasha,Manhattan,Midtown,Private room,90,30,10,8/29/2019,0.17,1,0,0,,"40.76444,-73.98402"
31494679,Condo in Brooklyn · 1 bedroom · 1 bed · 1 bath,149221924,Viktor,Brooklyn,Brighton Beach,Entire home/apt,100,30,1,1/17/2019,0.02,1,0,0,,"40.57628,-73.96791"
31506629,Townhouse in Brooklyn · ★4.67 · 1 bedroom · 1 bed · 1 shared bath,15185649,Beebe,Brooklyn,Bedford-Stuyvesant,Private room,191,30,3,5/31/2021,0.06,1,0,0,,"40.68127,-73.92577"
31507738,Rental unit in New York · ★4.44 · 1 bedroom · 1 bed · 1 bath,17018355,Alex,Manhattan,Washington Heights,Entire home/apt,75,30,9,3/1/2020,0.16,1,0,0,,"40.85751,-73.93143"
31511086,Rental unit in New York · ★4.84 · 1 bedroom · 1 bed · 1 shared bath,144006321,Lethy,Manhattan,Washington Heights,Private room,75,30,51,7/31/2023,0.9,2,151,4,,"40.84293,-73.94132"
31511563,Rental unit in New York · ★5.0 · 3 bedrooms · 10 beds · 2 baths,236111560,Alex,Manhattan,Upper West Side,Private room,824,30,26,7/31/2023,0.48,1,358,3,,"40.77966,-73.98446"
31513692,Rental unit in New York · ★4.70 · 1 bedroom · 1 bed · 1 shared bath,117675375,Kyoko,Manhattan,East Harlem,Private room,42,30,33,9/6/2023,0.59,2,54,4,,"40.80029,-73.93807"
31514475,Home in Bronx · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,203266238,Steve,Bronx,Bronxdale,Private room,55,30,6,5/27/2023,0.1,6,323,1,,"40.85686,-73.85765"
31518329,Rental unit in Queens · 1 bedroom · 1 bed · 1 shared bath,2983302,Elizabeth,Queens,Ditmars Steinway,Private room,105,30,0,,,1,0,0,,"40.77624,-73.91833"
31521732,Rental unit in New York · ★4.70 · 1 bedroom · 1 bed · 1 shared bath,16480700,Geo And Alex,Manhattan,Harlem,Private room,112,30,20,4/30/2023,0.36,25,131,3,,"40.8186,-73.95335"
31530711,Rental unit in New York · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,3921700,Veronica,Manhattan,Upper West Side,Entire home/apt,360,30,30,5/27/2023,0.53,2,0,1,,"40.78217,-73.97725"
31533518,Rental unit in New York · 1 bedroom · 1 bed · 1 bath,21429624,Ghazi,Manhattan,Lower East Side,Entire home/apt,250,30,1,3/10/2019,0.02,1,83,0,,"40.7117,-73.99033"
31534487,Home in Queens · ★4.74 · 1 bedroom · 2 beds · 1 shared bath,21250331,Fernando,Queens,Bayside,Private room,65,33,114,8/27/2022,2.01,3,180,0,,"40.75609,-73.76889"
31537701,Home in Queens · 1 bedroom · 1 bed · 1 shared bath,116985862,Charles,Queens,Richmond Hill,Private room,257,30,2,5/1/2022,0.11,1,90,0,,"40.68,-73.82227"
31539511,Rental unit in Queens · ★4.81 · 2 bedrooms · 2 beds · 1 private bath,235763046,Yvonne,Queens,Rosedale,Private room,100,30,231,9/14/2023,4.05,1,324,54,,"40.66842,-73.73327"
31540573,Rental unit in New York · ★5.0 · Studio · 1 bed · 1 bath,6259917,Jessica,Manhattan,Lower East Side,Entire home/apt,120,30,5,5/16/2019,0.09,1,0,0,,"40.7205,-73.99374"
31542692,Condo in Brooklyn  · ★4.94 · 1 bedroom · 1 bed · 1 bath,64091336,Allan,Brooklyn,Bedford-Stuyvesant,Entire home/apt,117,30,31,8/11/2023,0.54,1,9,3,,"40.6933,-73.93372"
31543246,Rental unit in New York · ★4.75 · 1 bedroom · 2 beds · 1 bath,236422290,Hart,Manhattan,Harlem,Entire home/apt,97,90,8,6/20/2021,0.15,1,93,0,,"40.8078,-73.94442"
31543550,Rental unit in New York · 7 bedrooms · 2 beds · 1 bath,7285648,Josh,Manhattan,Chelsea,Private room,120,30,0,,,3,0,0,,"40.74744,-74.00566"
31549470,Rental unit in New York · Studio · 1 bed · 1 bath,107434423,Blueground,Manhattan,Upper East Side,Entire home/apt,234,31,0,,,602,202,0,,"40.77595,-73.95559"
31556307,Townhouse in Queens · ★4.90 · 1 bedroom · 1 bed · 1 shared bath,137358866,Kaz,Queens,Woodside,Private room,63,30,10,3/2/2023,0.2,137,293,3,,"40.74367,-73.90004"
31557451,Rental unit in Brooklyn · ★5.0 · 1 bedroom · 1 bed · 1 bath,398617,Sarah,Brooklyn,Bedford-Stuyvesant,Entire home/apt,162,30,15,9/30/2019,0.27,1,0,0,,"40.68221,-73.95388"
31560410,Rental unit in New York · ★4.67 · Studio · 2 beds · 1 bath,21129281,Asamaporn,Manhattan,Washington Heights,Entire home/apt,130,30,15,11/10/2019,0.26,1,0,0,,"40.83921,-73.93958"
31562978,Rental unit in Brooklyn · 3 bedrooms · 4 beds · 1 bath,27479250,Patrice,Brooklyn,Bensonhurst,Entire home/apt,125,30,0,,,1,0,0,,"40.60296,-73.99406"
31564614,Rental unit in Queens · ★4.69 · 1 bedroom · 1 bed · 1.5 shared baths,235548617,Khalid,Queens,Long Island City,Private room,71,30,105,12/26/2022,1.84,3,274,11,,"40.75765,-73.93046"
31565043,Rental unit in Queens · 1 bedroom · 1 private bath,80091916,Adwa,Queens,Ditmars Steinway,Private room,120,30,0,,,1,0,0,,"40.77324,-73.90567"
31566176,Rental unit in Brooklyn · Studio · 1 bed · 1 shared bath,236607981,Alla,Brooklyn,Bushwick,Private room,80,30,0,,,1,0,0,,"40.69527,-73.927"
31568673,Home in Bronx · Studio · 1 bed · 1 shared bath,236631469,Paloma,Bronx,Williamsbridge,Private room,25,30,0,,,1,0,0,,"40.88445,-73.86196"
31569502,Rental unit in Queens · 1 bedroom · 2 beds · 1 bath,39192815,Agnes,Queens,Astoria,Entire home/apt,80,30,0,,,1,0,0,,"40.76613,-73.92215"
